403.3,3.707003E-02,3.957798E-03,1.846436E-01
403.4,3.762530E-02,4.012408E-03,1.874431E-01
403.5,3.818715E-02,4.067611E-03,1.902762E-01
403.6,3.875561E-02,4.123415E-03,1.931431E-01
403.7,3.933073E-02,4.179826E-03,1.960439E-01
403.8,3.991254E-02,4.236850E-03,1.989788E-01
403.9,4.050108E-02,4.294495E-03,2.019480E-01
404.0,4.109640E-02,4.352768E-03,2.049517E-01
404.1,4.169853E-02,4.411677E-03,2.079902E-01
404.2,4.230750E-02,4.471228E-03,2.110635E-01
404.3,4.292335E-02,4.531429E-03,2.141718E-01
404.4,4.354612E-02,4.592288E-03,2.173153E-01
404.5,4.417584E-02,4.653813E-03,2.204942E-01
404.6,4.481255E-02,4.716012E-03,2.237086E-01
404.7,4.545627E-02,4.778894E-03,2.269587E-01
404.8,4.610705E-02,4.842466E-03,2.302447E-01
404.9,4.676490E-02,4.906737E-03,2.335666E-01
405.0,4.742986E-02,4.971717E-03,2.369246E-01
405.1,4.810197E-02,5.037412E-03,2.403189E-01
405.2,4.878122E-02,5.103825E-03,2.437495E-01
405.3,4.946765E-02,5.170956E-03,2.472165E-01
405.4,5.016125E-02,5.238807E-03,2.507201E-01
405.5,5.086204E-02,5.307378E-03,2.542603E-01
405.6,5.157002E-02,5.376668E-03,2.578371E-01
405.7,5.228520E-02,5.446677E-03,2.614507E-01
405.8,5.300758E-02,5.517405E-03,2.651010E-01
405.9,5.373716E-02,5.588851E-03,2.687882E-01
406.0,5.447394E-02,5.661014E-03,2.725123E-01
406.1,5.521793E-02,5.733893E-03,2.762732E-01
406.2,5.596910E-02,5.807485E-03,2.800711E-01
406.3,5.672747E-02,5.881789E-03,2.839059E-01
406.4,5.749301E-02,5.956802E-03,2.877776E-01
406.5,5.826571E-02,6.032523E-03,2.916862E-01
406.6,5.904556E-02,6.108947E-03,2.956317E-01
406.7,5.983255E-02,6.186073E-03,2.996141E-01
406.8,6.062666E-02,6.263895E-03,3.036333E-01
406.9,6.142786E-02,6.342410E-03,3.076893E-01
407.0,6.223612E-02,6.421615E-03,3.117820E-01
407.1,6.305143E-02,6.501503E-03,3.159113E-01
407.2,6.387376E-02,6.582070E-03,3.200772E-01
407.3,6.470307E-02,6.663311E-03,3.242795E-01
407.4,6.553932E-02,6.745219E-03,3.285182E-01
407.5,6.638249E-02,6.827789E-03,3.327932E-01
407.6,6.723252E-02,6.911013E-03,3.371042E-01
407.7,6.808939E-02,6.994886E-03,3.414512E-01
407.8,6.895304E-02,7.079398E-03,3.458340E-01
407.9,6.982342E-02,7.164543E-03,3.502525E-01
408.0,7.070048E-02,7.250312E-03,3.547064E-01
408.1,7.158417E-02,7.336697E-03,3.591956E-01
408.2,7.247443E-02,7.423687E-03,3.637198E-01
408.3,7.337121E-02,7.511274E-03,3.682789E-01
408.4,7.427442E-02,7.599447E-03,3.728727E-01
408.5,7.518402E-02,7.688196E-03,3.775008E-01
408.6,7.609993E-02,7.777509E-03,3.821630E-01
408.7,7.702207E-02,7.867376E-03,3.868590E-01
408.8,7.795037E-02,7.957784E-03,3.915886E-01
408.9,7.888475E-02,8.048721E-03,3.963515E-01
409.0,7.982513E-02,8.140173E-03,4.011473E-01
409.1,8.077142E-02,8.232128E-03,4.059757E-01
409.2,8.172353E-02,8.324571E-03,4.108364E-01
409.3,8.268136E-02,8.417488E-03,4.157289E-01
409.4,8.364483E-02,8.510865E-03,4.206530E-01
409.5,8.461383E-02,8.604684E-03,4.256083E-01
409.6,8.558825E-02,8.698932E-03,4.305943E-01
409.7,8.656800E-02,8.793590E-03,4.356106E-01
409.8,8.755295E-02,8.888643E-03,4.406568E-01
409.9,8.854300E-02,8.984072E-03,4.457324E-01
410.0,8.953803E-02,9.079860E-03,4.508369E-01
410.1,9.053792E-02,9.175990E-03,4.559700E-01
410.2,9.154264E-02,9.272458E-03,4.611314E-01
410.3,9.255212E-02,9.369260E-03,4.663209E-01
410.4,9.356633E-02,9.466395E-03,4.715383E-01
410.5,9.458522E-02,9.563861E-03,4.767833E-01
410.6,9.560876E-02,9.661655E-03,4.820558E-01
410.7,9.663690E-02,9.759776E-03,4.873556E-01
410.8,9.766959E-02,9.858222E-03,4.926824E-01
410.9,9.870680E-02,9.956991E-03,4.980361E-01
411.0,9.974848E-02,1.005608E-02,5.034164E-01
411.1,1.007946E-01,1.015549E-02,5.088231E-01
411.2,1.018451E-01,1.025523E-02,5.142561E-01
411.3,1.028999E-01,1.035528E-02,5.197150E-01
411.4,1.039591E-01,1.045565E-02,5.251996E-01
411.5,1.050224E-01,1.055634E-02,5.307098E-01
411.6,1.060901E-01,1.065735E-02,5.362454E-01
411.7,1.071618E-01,1.075867E-02,5.418060E-01
411.8,1.082378E-01,1.086031E-02,5.473915E-01
411.9,1.093178E-01,1.096228E-02,5.530016E-01
412.0,1.104019E-01,1.106456E-02,5.586361E-01
412.1,1.114899E-01,1.116716E-02,5.642948E-01
412.2,1.125820E-01,1.127008E-02,5.699775E-01
412.3,1.136780E-01,1.137333E-02,5.756839E-01
412.4,1.147778E-01,1.147690E-02,5.814137E-01
412.5,1.158815E-01,1.158079E-02,5.871669E-01
412.6,1.169891E-01,1.168501E-02,5.929430E-01
412.7,1.181004E-01,1.178957E-02,5.987420E-01
412.8,1.192154E-01,1.189445E-02,6.045636E-01
412.9,1.203342E-01,1.199967E-02,6.104074E-01
413.0,1.214566E-01,1.210522E-02,6.162734E-01
413.1,1.225826E-01,1.221112E-02,6.221613E-01
413.2,1.237122E-01,1.231736E-02,6.280708E-01
413.3,1.248454E-01,1.242395E-02,6.340017E-01
413.4,1.259820E-01,1.253089E-02,6.399538E-01
413.5,1.271222E-01,1.263818E-02,6.459268E-01
413.6,1.282658E-01,1.274584E-02,6.519205E-01
413.7,1.294129E-01,1.285385E-02,6.579348E-01
413.8,1.305633E-01,1.296224E-02,6.639693E-01
413.9,1.317170E-01,1.307100E-02,6.700238E-01
414.0,1.328741E-01,1.318014E-02,6.760982E-01
414.1,1.340345E-01,1.328967E-02,6.821921E-01
414.2,1.351982E-01,1.339958E-02,6.883054E-01
414.3,1.363650E-01,1.350989E-02,6.944378E-01
414.4,1.375351E-01,1.362061E-02,7.005891E-01
414.5,1.387084E-01,1.373174E-02,7.067592E-01
414.6,1.398848E-01,1.384328E-02,7.129477E-01
414.7,1.410643E-01,1.395525E-02,7.191545E-01
414.8,1.422469E-01,1.406765E-02,7.253793E-01
414.9,1.434326E-01,1.418049E-02,7.316219E-01
415.0,1.446214E-01,1.429377E-02,7.378822E-01
415.1,1.458131E-01,1.440751E-02,7.441598E-01
415.2,1.470078E-01,1.452170E-02,7.504539E-01
415.3,1.482051E-01,1.463632E-02,7.567639E-01
415.4,1.494049E-01,1.475137E-02,7.630888E-01
415.5,1.506071E-01,1.486684E-02,7.694277E-01
415.6,1.518115E-01,1.498271E-02,7.757799E-01
415.7,1.530178E-01,1.509898E-02,7.821443E-01
415.8,1.542259E-01,1.521563E-02,7.885200E-01
415.9,1.554357E-01,1.533265E-02,7.949062E-01
416.0,1.566468E-01,1.545004E-02,8.013019E-01
416.1,1.578592E-01,1.556777E-02,8.077061E-01
416.2,1.590725E-01,1.568583E-02,8.141178E-01
416.3,1.602867E-01,1.580423E-02,8.205360E-01
416.4,1.615014E-01,1.592293E-02,8.269597E-01
416.5,1.627165E-01,1.604193E-02,8.333879E-01
416.6,1.639318E-01,1.616121E-02,8.398194E-01
416.7,1.651471E-01,1.628077E-02,8.462532E-01
416.8,1.663620E-01,1.640058E-02,8.526882E-01
416.9,1.675764E-01,1.652064E-02,8.591232E-01
417.0,1.687901E-01,1.664093E-02,8.655573E-01
417.1,1.700028E-01,1.676143E-02,8.719891E-01
417.2,1.712143E-01,1.688213E-02,8.784176E-01
417.3,1.724244E-01,1.700301E-02,8.848415E-01
417.4,1.736327E-01,1.712406E-02,8.912597E-01
417.5,1.748391E-01,1.724527E-02,8.976710E-01
417.6,1.760433E-01,1.736661E-02,9.040740E-01
417.7,1.772450E-01,1.748807E-02,9.104676E-01
417.8,1.784440E-01,1.760964E-02,9.168505E-01
417.9,1.796400E-01,1.773129E-02,9.232215E-01
418.0,1.808328E-01,1.785302E-02,9.295791E-01
418.1,1.820221E-01,1.797479E-02,9.359221E-01
418.2,1.832075E-01,1.809661E-02,9.422493E-01
418.3,1.843889E-01,1.821844E-02,9.485591E-01
418.4,1.855660E-01,1.834027E-02,9.548504E-01
418.5,1.867385E-01,1.846208E-02,9.611216E-01
418.6,1.879061E-01,1.858385E-02,9.673715E-01
418.7,1.890684E-01,1.870556E-02,9.735986E-01
418.8,1.902254E-01,1.882720E-02,9.798016E-01
418.9,1.913765E-01,1.894875E-02,9.859789E-01
419.0,1.925216E-01,1.907018E-02,9.921293E-01
419.1,1.936603E-01,1.919148E-02,9.982511E-01
419.2,1.947924E-01,1.931262E-02,1.004343E+00
419.3,1.959175E-01,1.943358E-02,1.010403E+00
419.4,1.970354E-01,1.955436E-02,1.016431E+00
419.5,1.981457E-01,1.967491E-02,1.022424E+00
419.6,1.992481E-01,1.979523E-02,1.028381E+00
419.7,2.003423E-01,1.991529E-02,1.034301E+00
419.8,2.014281E-01,2.003506E-02,1.040182E+00
419.9,2.025051E-01,2.015454E-02,1.046023E+00
420.0,2.035729E-01,2.027369E-02,1.051821E+00
420.1,2.046314E-01,2.039250E-02,1.057577E+00
420.2,2.056805E-01,2.051098E-02,1.063289E+00
420.3,2.067204E-01,2.062913E-02,1.068959E+00
420.4,2.077513E-01,2.074697E-02,1.074587E+00
420.5,2.087732E-01,2.086450E-02,1.080173E+00
420.6,2.097862E-01,2.098174E-02,1.085719E+00
420.7,2.107906E-01,2.109870E-02,1.091225E+00
420.8,2.117864E-01,2.121540E-02,1.096691E+00
420.9,2.127739E-01,2.133185E-02,1.102119E+00
421.0,2.137531E-01,2.144805E-02,1.107509E+00
421.1,2.147243E-01,2.156403E-02,1.112862E+00
421.2,2.156877E-01,2.167981E-02,1.118179E+00
421.3,2.166433E-01,2.179538E-02,1.123461E+00
421.4,2.175915E-01,2.191079E-02,1.128708E+00
421.5,2.185324E-01,2.202602E-02,1.133922E+00
421.6,2.194662E-01,2.214112E-02,1.139104E+00
421.7,2.203931E-01,2.225609E-02,1.144254E+00
421.8,2.213134E-01,2.237095E-02,1.149374E+00
421.9,2.222272E-01,2.248571E-02,1.154465E+00
422.0,2.231348E-01,2.260041E-02,1.159527E+00
422.1,2.240365E-01,2.271505E-02,1.164563E+00
422.2,2.249324E-01,2.282966E-02,1.169572E+00
422.3,2.258229E-01,2.294426E-02,1.174557E+00
422.4,2.267081E-01,2.305886E-02,1.179519E+00
422.5,2.275883E-01,2.317350E-02,1.184458E+00
422.6,2.284639E-01,2.328818E-02,1.189377E+00
422.7,2.293350E-01,2.340294E-02,1.194276E+00
422.8,2.302019E-01,2.351780E-02,1.199156E+00
422.9,2.310650E-01,2.363277E-02,1.204020E+00
423.0,2.319245E-01,2.374789E-02,1.208869E+00
423.1,2.327807E-01,2.386317E-02,1.213703E+00
423.2,2.336339E-01,2.397865E-02,1.218525E+00
423.3,2.344844E-01,2.409434E-02,1.223336E+00
423.4,2.353325E-01,2.421028E-02,1.228137E+00
423.5,2.361785E-01,2.432648E-02,1.232931E+00
423.6,2.370229E-01,2.444298E-02,1.237718E+00
423.7,2.378657E-01,2.455980E-02,1.242500E+00
423.8,2.387076E-01,2.467697E-02,1.247279E+00
423.9,2.395486E-01,2.479452E-02,1.252056E+00
424.0,2.403892E-01,2.491247E-02,1.256834E+00
424.1,2.412298E-01,2.503087E-02,1.261613E+00
424.2,2.420707E-01,2.514972E-02,1.266396E+00
424.3,2.429122E-01,2.526907E-02,1.271185E+00
424.4,2.437548E-01,2.538895E-02,1.275980E+00
424.5,2.445987E-01,2.550939E-02,1.280785E+00
424.6,2.454443E-01,2.563041E-02,1.285600E+00
424.7,2.462921E-01,2.575206E-02,1.290429E+00
424.8,2.471425E-01,2.587436E-02,1.295271E+00
424.9,2.479957E-01,2.599735E-02,1.300131E+00
425.0,2.488523E-01,2.612106E-02,1.305008E+00
425.1,2.497124E-01,2.624552E-02,1.309906E+00
425.2,2.505761E-01,2.637073E-02,1.314824E+00
425.3,2.514431E-01,2.649670E-02,1.319760E+00
425.4,2.523133E-01,2.662341E-02,1.324714E+00
425.5,2.531864E-01,2.675087E-02,1.329685E+00
425.6,2.540623E-01,2.687907E-02,1.334671E+00
425.7,2.549408E-01,2.700801E-02,1.339673E+00
425.8,2.558216E-01,2.713768E-02,1.344689E+00
425.9,2.567047E-01,2.726809E-02,1.349717E+00
426.0,2.575896E-01,2.739923E-02,1.354758E+00
426.1,2.584763E-01,2.753109E-02,1.359810E+00
426.2,2.593646E-01,2.766368E-02,1.364871E+00
426.3,2.602541E-01,2.779699E-02,1.369942E+00
426.4,2.611448E-01,2.793101E-02,1.375020E+00
426.5,2.620363E-01,2.806574E-02,1.380106E+00
426.6,2.629285E-01,2.820118E-02,1.385196E+00
426.7,2.638211E-01,2.833732E-02,1.390292E+00
426.8,2.647139E-01,2.847417E-02,1.395391E+00
426.9,2.656067E-01,2.861170E-02,1.400492E+00
427.0,2.664991E-01,2.874993E-02,1.405594E+00
427.1,2.673911E-01,2.888884E-02,1.410696E+00
427.2,2.682822E-01,2.902844E-02,1.415797E+00
427.3,2.691724E-01,2.916871E-02,1.420896E+00
427.4,2.700613E-01,2.930965E-02,1.425991E+00
427.5,2.709486E-01,2.945125E-02,1.431081E+00
427.6,2.718342E-01,2.959352E-02,1.436165E+00
427.7,2.727177E-01,2.973644E-02,1.441242E+00
427.8,2.735989E-01,2.988002E-02,1.446310E+00
427.9,2.744775E-01,3.002424E-02,1.451367E+00
428.0,2.753532E-01,3.016909E-02,1.456414E+00
428.1,2.762259E-01,3.031458E-02,1.461448E+00
428.2,2.770951E-01,3.046070E-02,1.466468E+00
428.3,2.779607E-01,3.060744E-02,1.471473E+00
428.4,2.788223E-01,3.075479E-02,1.476461E+00
428.5,2.796796E-01,3.090275E-02,1.481431E+00
428.6,2.805324E-01,3.105131E-02,1.486382E+00
428.7,2.813803E-01,3.120047E-02,1.491311E+00
428.8,2.822231E-01,3.135022E-02,1.496218E+00
428.9,2.830605E-01,3.150055E-02,1.501102E+00
429.0,2.838921E-01,3.165145E-02,1.505960E+00
429.1,2.847177E-01,3.180292E-02,1.510792E+00
429.2,2.855370E-01,3.195494E-02,1.515595E+00
429.3,2.863496E-01,3.210752E-02,1.520369E+00
429.4,2.871552E-01,3.226065E-02,1.525112E+00
429.5,2.879535E-01,3.241431E-02,1.529822E+00
429.6,2.887442E-01,3.256850E-02,1.534497E+00
429.7,2.895270E-01,3.272321E-02,1.539137E+00
429.8,2.903016E-01,3.287843E-02,1.543740E+00
429.9,2.910675E-01,3.303416E-02,1.548303E+00
430.0,2.918246E-01,3.319038E-02,1.552826E+00
430.1,2.925725E-01,3.334709E-02,1.557308E+00
430.2,2.933113E-01,3.350428E-02,1.561748E+00
430.3,2.940413E-01,3.366196E-02,1.566148E+00
430.4,2.947626E-01,3.382012E-02,1.570508E+00
430.5,2.954755E-01,3.397876E-02,1.574831E+00
430.6,2.961801E-01,3.413788E-02,1.579116E+00
430.7,2.968766E-01,3.429747E-02,1.583364E+00
430.8,2.975653E-01,3.445755E-02,1.587577E+00
430.9,2.982463E-01,3.461810E-02,1.591756E+00
431.0,2.989200E-01,3.477912E-02,1.595902E+00
431.1,2.995864E-01,3.494062E-02,1.600015E+00
431.2,3.002459E-01,3.510258E-02,1.604097E+00
431.3,3.008987E-01,3.526501E-02,1.608149E+00
431.4,3.015449E-01,3.542791E-02,1.612173E+00
431.5,3.021849E-01,3.559127E-02,1.616168E+00
431.6,3.028189E-01,3.575509E-02,1.620137E+00
431.7,3.034471E-01,3.591937E-02,1.624080E+00
431.8,3.040697E-01,3.608411E-02,1.627999E+00
431.9,3.046870E-01,3.624930E-02,1.631895E+00
432.0,3.052993E-01,3.641495E-02,1.635768E+00
432.1,3.059068E-01,3.658104E-02,1.639621E+00
432.2,3.065098E-01,3.674759E-02,1.643455E+00
432.3,3.071086E-01,3.691457E-02,1.647270E+00
432.4,3.077033E-01,3.708200E-02,1.651069E+00
432.5,3.082943E-01,3.724987E-02,1.654851E+00
432.6,3.088819E-01,3.741817E-02,1.658619E+00
432.7,3.094662E-01,3.758691E-02,1.662374E+00
432.8,3.100477E-01,3.775608E-02,1.666117E+00
432.9,3.106266E-01,3.792567E-02,1.669850E+00
433.0,3.112031E-01,3.809569E-02,1.673573E+00
433.1,3.117776E-01,3.826613E-02,1.677289E+00
433.2,3.123503E-01,3.843699E-02,1.680998E+00
433.3,3.129216E-01,3.860826E-02,1.684702E+00
433.4,3.134917E-01,3.877994E-02,1.688402E+00
433.5,3.140609E-01,3.895202E-02,1.692100E+00
433.6,3.146295E-01,3.912451E-02,1.695797E+00
433.7,3.151980E-01,3.929740E-02,1.699494E+00
433.8,3.157664E-01,3.947069E-02,1.703194E+00
433.9,3.163352E-01,3.964436E-02,1.706896E+00
434.0,3.169047E-01,3.981843E-02,1.710604E+00
434.1,3.174752E-01,3.999287E-02,1.714318E+00
434.2,3.180470E-01,4.016770E-02,1.718040E+00
434.3,3.186205E-01,4.034290E-02,1.721771E+00
434.4,3.191959E-01,4.051847E-02,1.725514E+00
434.5,3.197737E-01,4.069440E-02,1.729268E+00
434.6,3.203540E-01,4.087070E-02,1.733036E+00
434.7,3.209374E-01,4.104735E-02,1.736820E+00
434.8,3.215240E-01,4.122436E-02,1.740621E+00
434.9,3.221144E-01,4.140171E-02,1.744441E+00
435.0,3.227087E-01,4.157940E-02,1.748280E+00
435.1,3.233072E-01,4.175743E-02,1.752141E+00
435.2,3.239097E-01,4.193577E-02,1.756022E+00
435.3,3.245157E-01,4.211440E-02,1.759920E+00
435.4,3.251247E-01,4.229330E-02,1.763833E+00
435.5,3.257365E-01,4.247245E-02,1.767759E+00
435.6,3.263504E-01,4.265181E-02,1.771696E+00
435.7,3.269661E-01,4.283137E-02,1.775641E+00
435.8,3.275831E-01,4.301111E-02,1.779592E+00
435.9,3.282010E-01,4.319098E-02,1.783547E+00
436.0,3.288194E-01,4.337098E-02,1.787504E+00
436.1,3.294377E-01,4.355108E-02,1.791459E+00
436.2,3.300555E-01,4.373124E-02,1.795411E+00
436.3,3.306724E-01,4.391145E-02,1.799357E+00
436.4,3.312879E-01,4.409167E-02,1.803295E+00
436.5,3.319015E-01,4.427188E-02,1.807222E+00
436.6,3.325127E-01,4.445205E-02,1.811135E+00
436.7,3.331210E-01,4.463216E-02,1.815034E+00
436.8,3.337261E-01,4.481217E-02,1.818914E+00
436.9,3.343273E-01,4.499206E-02,1.822773E+00
437.0,3.349242E-01,4.517180E-02,1.826609E+00
437.1,3.355162E-01,4.535135E-02,1.830419E+00
437.2,3.361030E-01,4.553069E-02,1.834200E+00
437.3,3.366840E-01,4.570980E-02,1.837950E+00
437.4,3.372587E-01,4.588863E-02,1.841667E+00
437.5,3.378265E-01,4.606716E-02,1.845347E+00
437.6,3.383870E-01,4.624536E-02,1.848988E+00
437.7,3.389397E-01,4.642320E-02,1.852588E+00
437.8,3.394839E-01,4.660064E-02,1.856143E+00
437.9,3.400193E-01,4.677765E-02,1.859651E+00
438.0,3.405452E-01,4.695420E-02,1.863108E+00
438.1,3.410612E-01,4.713027E-02,1.866514E+00
438.2,3.415667E-01,4.730580E-02,1.869863E+00
438.3,3.420612E-01,4.748078E-02,1.873155E+00
438.4,3.425442E-01,4.765517E-02,1.876386E+00
438.5,3.430150E-01,4.782894E-02,1.879553E+00
438.6,3.434732E-01,4.800204E-02,1.882653E+00
438.7,3.439182E-01,4.817446E-02,1.885684E+00
438.8,3.443495E-01,4.834614E-02,1.888643E+00
438.9,3.447666E-01,4.851706E-02,1.891526E+00
439.0,3.451688E-01,4.868718E-02,1.894332E+00
439.1,3.455557E-01,4.885647E-02,1.897057E+00
439.2,3.459266E-01,4.902489E-02,1.899698E+00
439.3,3.462811E-01,4.919241E-02,1.902253E+00
439.4,3.466186E-01,4.935898E-02,1.904719E+00
439.5,3.469385E-01,4.952457E-02,1.907093E+00
439.6,3.472403E-01,4.968915E-02,1.909371E+00
439.7,3.475234E-01,4.985268E-02,1.911552E+00
439.8,3.477874E-01,5.001512E-02,1.913632E+00
439.9,3.480315E-01,5.017642E-02,1.915609E+00
